DATE,CN,AMT,PN
20190326,18,510,-0.24523608173642839
20190326,5,613,-0.24523608173642839
20190326,18,4851,-0.24523608173642839
20190326,5,66,-0.24523608173642839
20190326,9,113,-0.24523608173642839
20190326,9,749,-0.24523608173642839
20190326,5,45,-0.24523608173642839
20190326,18,378,-0.24523608173642839
20190326,5,136,-0.24523608173642839
20190326,14,54,-0.24523608173642839
20190326,18,1367,-0.24523608173642839
20190326,32,2122,-0.24523608173642839
20190326,23,3599,-0.24523608173642839
20190326,9,128,-0.24523608173642839
20190326,32,8294,-0.24523608173642839
20190326,9,318,-0.24523608173642839
20190326,5,177,-0.24523608173642839
20190326,5,42,-0.24523608173642839
20190326,9,35,-0.24523608173642839
20190326,5,104,-0.24523608173642839
20190326,5,21,-0.24523608173642839
20190326,14,143,-0.24523608173642839
20190326,23,188,-0.24523608173642839
20190326,18,311,-0.24523608173642839
20190326,9,35,-0.24523608173642839
20190326,18,420,-0.24523608173642839
20190326,14,130,-0.24523608173642839
20190326,9,109,-0.24523608173642839
20190326,5,18,-0.24523608173642839
20190326,5,250,-0.24523608173642839
20190326,9,44,-0.24523608173642839
20190326,41,6121,-0.24523608173642839
20190326,36,4596,-0.24523608173642839
20190326,27,1334,-0.24523608173642839
20190326,45,4127,-0.24523608173642839
20190326,32,2850,-0.24523608173642839
20190326,5,22,-0.24523608173642839
20190326,27,1799,-0.24523608173642839
20190326,23,3247,-0.24523608173642839
20190326,5,1180,-0.24523608173642839
20190326,27,6112,-0.24523608173642839
20190326,36,5413,-0.24523608173642839
20190326,23,679,-0.24523608173642839
20190326,32,4544,-0.24523608173642839
20190326,27,4449,-0.24523608173642839
20190326,5,5698,-0.24523608173642839
20190326,32,9190,-0.24523608173642839
20190326,41,12107,-0.24523608173642839
20190326,41,3529,-0.24523608173642839
20190326,23,380,-0.24523608173642839
20190326,14,299,-0.24523608173642839
20190326,14,886,-0.24523608173642839
20190326,18,1497,-0.24523608173642839
20190326,5,64,-0.24523608173642839
20190326,9,758,-0.24523608173642839
20190326,14,1178,-0.24523608173642839
20190326,9,66,-0.24523608173642839
20190326,14,359,-0.24523608173642839
20190326,9,218,-0.24523608173642839
20190326,14,1689,-0.24523608173642839
20190326,14,772,-0.24523608173642839
20190326,5,286,-0.24523608173642839
20190326,14,603,-0.24523608173642839
20190326,9,66,-0.24523608173642839
20190326,9,291,-0.24523608173642839
20190326,9,171,-0.24523608173642839
20190326,9,153,-0.24523608173642839
20190326,9,68,-0.24523608173642839
20190326,5,50,-0.24523608173642839
20190326,9,649,-0.24523608173642839
20190326,9,146,-0.24523608173642839
20190326,5,136,-0.24523608173642839
20190326,5,81,-0.24523608173642839
20190326,5,31,-0.24523608173642839
20190326,5,260,-0.24523608173642839
20190326,5,54,-0.24523608173642839
20190326,5,75,-0.24523608173642839
20190326,14,409,-0.24523608173642839
20190326,5,84,-0.24523608173642839
20190326,18,577,-0.24523608173642839
20190326,5,272,-0.24523608173642839
20190326,5,91,-0.24523608173642839
20190326,5,91,-0.24523608173642839
20190326,5,363,-0.24523608173642839
20190326,5,68,-0.24523608173642839
20190326,9,454,-0.24523608173642839
20190326,18,681,-0.24523608173642839
20190326,9,318,-0.24523608173642839
20190326,5,114,-0.24523608173642839
20190326,5,454,-0.24523608173642839
20190326,5,18,-0.24523608173642839
20190326,5,182,-0.24523608173642839
20190326,18,2450,-0.24523608173642839
20190326,5,372,-0.24523608173642839
20190326,5,232,-0.24523608173642839
20190326,5,386,-0.24523608173642839
20190326,5,154,-0.24523608173642839
20190326,5,77,-0.24523608173642839
20190326,5,232,-0.24523608173642839
20190326,5,436,-0.24523608173642839
20190326,5,204,-0.24523608173642839
20190326,5,250,-0.24523608173642839
20190326,5,91,-0.24523608173642839
20190326,5,136,-0.24523608173642839
20190326,5,272,-0.24523608173642839
20190326,11,8,-0.24523608173642839
20190326,5,49,-0.24523608173642839
20190326,5,11,-0.24523608173642839
20190326,5,24,-0.24523608173642839
20190326,5,24,-0.24523608173642839
20190326,16,1152,-0.24523608173642839
20190326,5,325,-0.24523608173642839
20190326,5,216,-0.24523608173642839
20190326,5,325,-0.24523608173642839
20190326,5,703,-0.24523608173642839
20190326,5,22,-0.24523608173642839
20190326,49,249,-0.24523608173642839
20190326,11,80,-0.24523608173642839
20190326,16,2467,-0.24523608173642839
20190326,5,730,-0.24523608173642839
20190326,5,54,-0.24523608173642839
20190326,5,1477,-0.24523608173642839
20190326,11,3350,-0.24523608173642839
20190326,16,677,-0.24523608173642839
20190326,38,2576,-0.24523608173642839
20190326,16,1073,-0.24523608173642839
20190326,11,1618,-0.24523608173642839
20190326,11,4474,-0.24523608173642839
20190326,5,227,-0.24523608173642839
20190326,5,325,-0.24523608173642839
20190326,16,379,-0.24523608173642839
20190326,5,189,-0.24523608173642839
20190326,5,298,-0.24523608173642839
20190326,5,216,-0.24523608173642839
20190326,5,189,-0.24523608173642839
20190326,5,56,-0.24523608173642839
20190326,11,110,-0.24523608173642839
20190326,5,81,-0.24523608173642839
20190326,5,29,-0.24523608173642839
20190326,5,162,-0.24523608173642839
20190326,5,162,-0.24523608173642839
20190326,5,135,-0.24523608173642839
20190326,16,514,-0.24523608173642839
20190326,5,216,-0.24523608173642839
20190326,5,54,-0.24523608173642839
20190326,5,27,-0.24523608173642839
20190326,5,135,-0.24523608173642839
20190326,5,216,-0.24523608173642839
20190326,27,541,-0.24523608173642839
20190326,16,487,-0.24523608173642839
20190326,22,1163,-0.24523608173642839
20190326,11,595,-0.24523608173642839
20190326,11,487,-0.24523608173642839
20190326,11,866,-0.24523608173642839
20190326,5,541,-0.24523608173642839
20190326,5,182,-0.24523608173642839
20190326,5,91,-0.24523608173642839
20190326,5,91,-0.24523608173642839
20190326,5,136,-0.24523608173642839
20190326,14,454,-0.24523608173642839
20190326,5,91,-0.24523608173642839
20190326,5,227,-0.24523608173642839
20190326,5,141,-0.24523608173642839
20190326,5,91,-0.24523608173642839
20190326,14,363,-0.24523608173642839
20190326,9,363,-0.24523608173642839
20190326,5,272,-0.24523608173642839
20190326,5,136,-0.24523608173642839
20190326,14,386,-0.24523608173642839
20190326,18,477,-0.24523608173642839
20190326,5,91,-0.24523608173642839
20190326,5,91,-0.24523608173642839
20190326,5,204,-0.24523608173642839
20190326,14,409,-0.24523608173642839
20190326,45,1339,-0.24523608173642839
20190326,14,409,-0.24523608173642839
20190326,23,976,-0.24523608173642839
20190326,9,431,-0.24523608173642839
20190326,5,182,-0.24523608173642839
20190326,5,91,-0.24523608173642839
20190327,5,243,-0.24523608173642839
20190327,5,189,-0.24523608173642839
20190327,16,974,-0.24523608173642839
20190327,5,216,-0.24523608173642839
20190327,5,81,-0.24523608173642839
20190327,5,30,-0.24523608173642839
20190327,11,406,-0.24523608173642839
20190327,5,271,-0.24523608173642839
20190327,5,325,-0.24523608173642839
20190327,11,622,-0.24523608173642839
20190327,16,784,-0.24523608173642839
20190327,5,433,-0.24523608173642839
20190327,5,460,-0.24523608173642839
20190327,5,89,-0.24523608173642839
20190327,5,133,-0.24523608173642839
20190327,5,108,-0.24523608173642839
20190327,11,283,-0.24523608173642839
20190327,5,271,-0.24523608173642839
20190327,5,6,-0.24523608173642839
20190327,5,6,-0.24523608173642839
20190327,5,25,-0.24523608173642839
20190327,38,1271,-0.24523608173642839
20190327,11,490,-0.24523608173642839
20190327,22,794,-0.24523608173642839
20190327,11,121,-0.24523608173642839
20190327,11,866,-0.24523608173642839
20190327,5,16,-0.24523608173642839
20190327,14,513,-0.24523608173642839
20190327,27,3202,-0.24523608173642839
20190327,45,3772,-0.24523608173642839
20190327,27,4516,-0.24523608173642839
20190327,23,1144,-0.24523608173642839
20190327,32,628,-0.24523608173642839
20190327,41,3205,-0.24523608173642839
20190327,27,677,-0.24523608173642839
20190327,14,2670,-0.24523608173642839
20190327,27,2363,-0.24523608173642839
20190327,5,1483,-0.24523608173642839
20190327,36,1834,-0.24523608173642839
20190327,68,4475,-0.24523608173642839
20190327,41,3069,-0.24523608173642839
20190327,45,3820,-0.24523608173642839
20190327,45,1939,-0.24523608173642839
20190327,68,5958,-0.24523608173642839
20190327,27,4751,-0.24523608173642839
20190327,36,9682,-0.24523608173642839
20190327,41,6347,-0.24523608173642839
20190327,5,263,-0.24523608173642839
20190327,14,371,-0.24523608173642839
20190327,9,428,-0.24523608173642839
20190327,23,2110,-0.24523608173642839
20190327,14,2530,-0.24523608173642839
20190327,23,618,-0.24523608173642839
20190327,14,416,-0.24523608173642839
20190327,18,951,-0.24523608173642839
20190327,14,449,-0.24523608173642839
20190327,14,627,-0.24523608173642839
20190327,36,1711,-0.24523608173642839
20190327,32,10799,-0.24523608173642839
20190327,5,182,-0.24523608173642839
20190327,23,1889,-0.24523608173642839
20190327,5,64,-0.24523608173642839
20190327,9,1341,-0.24523608173642839
20190327,14,1611,-0.24523608173642839
20190327,5,217,-0.24523608173642839
20190327,5,8,-0.24523608173642839
20190327,23,589,-0.24523608173642839
20190327,23,854,-0.24523608173642839
20190327,27,610,-0.24523608173642839
20190327,14,372,-0.24523608173642839
20190327,9,36,-0.24523608173642839
20190327,14,1081,-0.24523608173642839
20190327,5,15,-0.24523608173642839
20190327,9,726,-0.24523608173642839
20190327,18,6622,-0.24523608173642839
20190327,32,1664,-0.24523608173642839
20190327,18,399,-0.24523608173642839
20190327,9,881,-0.24523608173642839
20190327,18,1390,-0.24523608173642839
20190327,27,8378,-0.24523608173642839
20190327,36,4673,-0.24523608173642839
20190327,9,314,-0.24523608173642839
20190327,14,683,-0.24523608173642839
20190327,5,89,-0.24523608173642839
20190327,5,508,-0.24523608173642839
20190327,9,322,-0.24523608173642839
20190327,14,87,-0.24523608173642839
20190327,23,575,-0.24523608173642839
20190327,9,195,-0.24523608173642839
20190327,23,913,-0.24523608173642839
20190327,23,500,-0.24523608173642839
20190327,14,282,-0.24523608173642839
20190327,23,460,-0.24523608173642839
20190327,9,42,-0.24523608173642839
20190327,18,1504,-0.24523608173642839
20190327,18,1163,-0.24523608173642839
20190327,45,1817,-0.24523608173642839
20190327,45,5149,-0.24523608173642839
20190327,23,1724,-0.24523608173642839
20190327,32,1897,-0.24523608173642839
20190327,23,8159,-0.24523608173642839
20190327,14,3728,-0.24523608173642839
20190327,23,3287,-0.24523608173642839
20190327,36,14731,-0.24523608173642839
20190327,5,1071,-0.24523608173642839
20190327,18,6019,-0.24523608173642839
20190327,27,1120,-0.24523608173642839
20190327,32,8687,-0.24523608173642839
20190327,23,991,-0.24523608173642839
20190327,32,3249,-0.24523608173642839
20190327,23,1661,-0.24523608173642839
20190327,54,5290,-0.24523608173642839
20190327,41,9480,-0.24523608173642839
20190327,32,2910,-0.24523608173642839
20190327,9,204,-0.24523608173642839
20190327,9,476,-0.24523608173642839
20190327,9,64,-0.24523608173642839
20190327,5,175,-0.24523608173642839
20190327,9,300,-0.24523608173642839
20190327,18,590,-0.24523608173642839
20190327,5,248,-0.24523608173642839
20190327,14,95,-0.24523608173642839
20190327,9,295,-0.24523608173642839
20190327,9,64,-0.24523608173642839
20190327,14,663,-0.24523608173642839
20190327,18,504,-0.24523608173642839
20190327,14,155,-0.24523608173642839
20190327,14,350,-0.24523608173642839
20190327,5,136,-0.24523608173642839
20190327,5,20,-0.24523608173642839
20190327,14,195,-0.24523608173642839
20190327,14,760,-0.24523608173642839
20190327,14,123,-0.24523608173642839
20190327,14,71,-0.24523608173642839
20190327,5,269,-0.24523608173642839
20190327,14,93,-0.24523608173642839
20190327,23,230,-0.24523608173642839
20190327,5,43,-0.24523608173642839
20190327,23,2426,-0.24523608173642839
20190327,9,386,-0.24523608173642839
20190327,9,209,-0.24523608173642839
20190327,5,1634,-0.24523608173642839
20190327,5,182,-0.24523608173642839
20190327,5,182,-0.24523608173642839
20190327,5,182,-0.24523608173642839
20190327,5,477,-0.24523608173642839
20190327,5,204,-0.24523608173642839
20190327,5,204,-0.24523608173642839
20190327,5,114,-0.24523608173642839
20190327,5,227,-0.24523608173642839
20190327,5,182,-0.24523608173642839
20190327,5,250,-0.24523608173642839
20190327,5,350,-0.24523608173642839
20190327,5,218,-0.24523608173642839
20190327,14,1067,-0.24523608173642839
20190327,5,669,-0.24523608173642839
20190327,5,182,-0.24523608173642839
20190327,9,967,-0.24523608173642839
20190327,5,77,-0.24523608173642839
20190327,5,764,-0.24523608173642839
20190327,5,799,-0.24523608173642839
20190327,5,409,-0.24523608173642839
20190327,9,182,-0.24523608173642839
20190327,5,272,-0.24523608173642839
20190327,5,400,-0.24523608173642839
20190327,5,5,-0.24523608173642839
20190327,9,409,-0.24523608173642839
20190327,9,477,-0.24523608173642839
20190327,5,45,-0.24523608173642839
20190327,5,272,-0.24523608173642839
20190327,5,204,-0.24523608173642839
20190327,5,2724,-0.24523608173642839
20190327,5,681,-0.24523608173642839
20190327,11,19,-0.24523608173642839
20190327,5,541,-0.24523608173642839
20190327,5,49,-0.24523608173642839
20190327,5,24,-0.24523608173642839
20190327,11,779,-0.24523608173642839
20190327,5,32,-0.24523608173642839
20190327,5,65,-0.24523608173642839
20190327,16,319,-0.24523608173642839
20190327,5,89,-0.24523608173642839
20190327,5,81,-0.24523608173642839
20190327,11,54,-0.24523608173642839
20190327,16,2834,-0.24523608173642839
20190327,11,227,-0.24523608173642839
20190327,16,3178,-0.24523608173642839
20190327,5,114,-0.24523608173642839
20190327,16,1266,-0.24523608173642839
20190327,22,1397,-0.24523608173642839
20190327,38,4950,-0.24523608173642839
20190327,11,4674,-0.24523608173642839
20190327,5,84,-0.24523608173642839
20190327,22,1081,-0.24523608173642839
20190327,11,1647,-0.24523608173642839
20190327,11,1190,-0.24523608173642839
20190327,5,844,-0.24523608173642839
20190327,5,379,-0.24523608173642839
20190327,5,541,-0.24523608173642839
20190327,5,81,-0.24523608173642839
20190327,11,514,-0.24523608173642839
20190327,5,54,-0.24523608173642839
20190327,5,536,-0.24523608173642839
20190327,5,29,-0.24523608173642839
20190327,11,352,-0.24523608173642839
20190327,5,271,-0.24523608173642839
20190327,5,216,-0.24523608173642839
20190327,11,191,-0.24523608173642839
20190327,11,325,-0.24523608173642839
20190327,11,649,-0.24523608173642839
20190327,11,216,-0.24523608173642839
20190327,5,216,-0.24523608173642839
20190327,11,1190,-0.24523608173642839
20190327,5,298,-0.24523608173642839
20190327,5,271,-0.24523608173642839
20190327,5,216,-0.24523608173642839
20190327,22,453,-0.24523608173642839
20190327,16,676,-0.24523608173642839
20190327,5,26,-0.24523608173642839
20190327,27,1136,-0.24523608173642839
20190327,11,839,-0.24523608173642839
20190327,27,1694,-0.24523608173642839
20190327,5,271,-0.24523608173642839
20190327,16,471,-0.24523608173642839
20190327,5,91,-0.24523608173642839
20190327,5,182,-0.24523608173642839
20190327,9,386,-0.24523608173642839
20190327,5,91,-0.24523608173642839
20190327,5,300,-0.24523608173642839
20190327,5,91,-0.24523608173642839
20190327,9,345,-0.24523608173642839
20190327,9,345,-0.24523608173642839
20190327,5,91,-0.24523608173642839
20190327,5,91,-0.24523608173642839
20190327,5,272,-0.24523608173642839
20190327,14,590,-0.24523608173642839
20190327,14,363,-0.24523608173642839
20190327,5,91,-0.24523608173642839
20190327,5,182,-0.24523608173642839
20190327,5,204,-0.24523608173642839
20190327,9,499,-0.24523608173642839
20190327,9,318,-0.24523608173642839
20190327,5,204,-0.24523608173642839
20190327,5,204,-0.24523608173642839
20190327,14,431,-0.24523608173642839
20190327,45,1793,-0.24523608173642839
20190327,18,817,-0.24523608173642839
20190327,9,272,-0.24523608173642839
20190327,9,295,-0.24523608173642839
20190327,23,658,-0.24523608173642839
20190327,5,91,-0.24523608173642839
20190327,5,227,-0.24523608173642839
20190327,9,204,-0.24523608173642839
20190328,5,81,-0.24523608173642839
20190328,5,189,-0.24523608173642839
20190328,16,1082,-0.24523608173642839
20190328,5,216,-0.24523608173642839
20190328,5,489,-0.24523608173642839
20190328,5,119,-0.24523608173642839
20190328,5,745,-0.24523608173642839
20190328,5,36,-0.24523608173642839
20190328,16,595,-0.24523608173642839
20190328,16,466,-0.24523608173642839
20190328,11,1052,-0.24523608173642839
20190328,5,728,-0.24523608173642839
20190328,5,25,-0.24523608173642839
20190328,5,649,-0.24523608173642839
20190328,5,6,-0.24523608173642839
20190328,43,1836,-0.24523608173642839
20190328,22,312,-0.24523608173642839
20190328,27,625,-0.24523608173642839
20190328,16,812,-0.24523608173642839
20190328,11,243,-0.24523608173642839
20190328,5,481,-0.24523608173642839
20190328,5,189,-0.24523608173642839
20190328,11,373,-0.24523608173642839
20190328,5,271,-0.24523608173642839
20190328,5,135,-0.24523608173642839
20190328,5,271,-0.24523608173642839
20190328,5,638,-0.24523608173642839
20190328,14,103,-0.24523608173642839
20190328,32,2233,-0.24523608173642839
20190328,41,1450,-0.24523608173642839
20190328,32,1127,-0.24523608173642839
20190328,41,1202,-0.24523608173642839
20190328,27,745,-0.24523608173642839
20190328,32,1181,-0.24523608173642839
20190328,27,1268,-0.24523608173642839
20190328,23,4624,-0.24523608173642839
20190328,68,24404,-0.24523608173642839
20190328,5,964,-0.24523608173642839
20190328,45,1490,-0.24523608173642839
20190328,68,6730,-0.24523608173642839
20190328,59,1695,-0.24523608173642839
20190328,54,1780,-0.24523608173642839
20190328,86,10137,-0.24523608173642839
20190328,64,2413,-0.24523608173642839
20190328,73,5400,-0.24523608173642839
20190328,50,7743,-0.24523608173642839
20190328,82,50148,-0.24523608173642839
20190328,9,27,-0.24523608173642839
20190328,36,2079,-0.24523608173642839
20190328,9,3823,-0.24523608173642839
20190328,18,1060,-0.24523608173642839
20190328,14,183,-0.24523608173642839
20190328,9,900,-0.24523608173642839
20190328,14,914,-0.24523608173642839
20190328,5,91,-0.24523608173642839
20190328,9,155,-0.24523608173642839
20190328,5,1149,-0.24523608173642839
20190328,45,2702,-0.24523608173642839
20190328,9,937,-0.24523608173642839
20190328,23,2089,-0.24523608173642839
20190328,9,932,-0.24523608173642839
20190328,14,254,-0.24523608173642839
20190328,27,3467,-0.24523608173642839
20190328,5,10,-0.24523608173642839
20190328,14,79,-0.24523608173642839
20190328,27,1737,-0.24523608173642839
20190328,23,5434,-0.24523608173642839
20190328,23,2615,-0.24523608173642839
20190328,14,45,-0.24523608173642839
20190328,9,209,-0.24523608173642839
20190328,9,91,-0.24523608173642839
20190328,27,3187,-0.24523608173642839
20190328,14,327,-0.24523608173642839
20190328,41,2050,-0.24523608173642839
20190328,18,2506,-0.24523608173642839
20190328,27,1060,-0.24523608173642839
20190328,18,873,-0.24523608173642839
20190328,23,743,-0.24523608173642839
20190328,9,2438,-0.24523608173642839
20190328,14,235,-0.24523608173642839
20190328,27,3667,-0.24523608173642839
20190328,5,159,-0.24523608173642839
20190328,5,681,-0.24523608173642839
20190328,5,21,-0.24523608173642839
20190328,5,209,-0.24523608173642839
20190328,5,318,-0.24523608173642839
20190328,14,316,-0.24523608173642839
20190328,5,18,-0.24523608173642839
20190328,14,53,-0.24523608173642839
20190328,23,246,-0.24523608173642839
20190328,18,518,-0.24523608173642839
20190328,5,18,-0.24523608173642839
20190328,9,42,-0.24523608173642839
20190328,9,97,-0.24523608173642839
20190328,18,431,-0.24523608173642839
20190328,36,6650,-0.24523608173642839
20190328,36,7262,-0.24523608173642839
20190328,45,2203,-0.24523608173642839
20190328,54,1980,-0.24523608173642839
20190328,23,2580,-0.24523608173642839
20190328,27,1348,-0.24523608173642839
20190328,23,935,-0.24523608173642839
20190328,18,7479,-0.24523608173642839
20190328,32,6743,-0.24523608173642839
20190328,45,8325,-0.24523608173642839
20190328,54,41417,-0.24523608173642839
20190328,50,3772,-0.24523608173642839
20190328,14,114,-0.24523608173642839
20190328,68,18427,-0.24523608173642839
20190328,23,2101,-0.24523608173642839
20190328,32,1550,-0.24523608173642839
20190328,36,23665,-0.24523608173642839
20190328,9,371,-0.24523608173642839
20190328,14,817,-0.24523608173642839
20190328,5,23,-0.24523608173642839
20190328,9,322,-0.24523608173642839
20190328,9,333,-0.24523608173642839
20190328,18,1102,-0.24523608173642839
20190328,5,48,-0.24523608173642839
20190328,9,377,-0.24523608173642839
20190328,5,49,-0.24523608173642839
20190328,9,375,-0.24523608173642839
20190328,23,941,-0.24523608173642839
20190328,9,434,-0.24523608173642839
20190328,9,409,-0.24523608173642839
20190328,32,1948,-0.24523608173642839
20190328,5,286,-0.24523608173642839
20190328,5,454,-0.24523608173642839
20190328,5,118,-0.24523608173642839
20190328,5,32,-0.24523608173642839
20190328,5,32,-0.24523608173642839
20190328,9,72,-0.24523608173642839
20190328,5,18,-0.24523608173642839
20190328,18,195,-0.24523608173642839
20190328,9,268,-0.24523608173642839
20190328,14,193,-0.24523608173642839
20190328,9,217,-0.24523608173642839
20190328,9,50,-0.24523608173642839
20190328,23,3341,-0.24523608173642839
20190328,18,1249,-0.24523608173642839
20190328,5,35,-0.24523608173642839
20190328,5,36,-0.24523608173642839
20190328,5,340,-0.24523608173642839
20190328,5,318,-0.24523608173642839
20190328,5,227,-0.24523608173642839
20190328,5,91,-0.24523608173642839
20190328,5,227,-0.24523608173642839
20190328,5,114,-0.24523608173642839
20190328,14,681,-0.24523608173642839
20190328,5,204,-0.24523608173642839
20190328,5,114,-0.24523608173642839
20190328,5,159,-0.24523608173642839
20190328,5,18,-0.24523608173642839
20190328,5,45,-0.24523608173642839
20190328,5,182,-0.24523608173642839
20190328,5,196,-0.24523608173642839
20190328,18,905,-0.24523608173642839
20190328,9,227,-0.24523608173642839
20190328,5,717,-0.24523608173642839
20190328,9,713,-0.24523608173642839
20190328,5,309,-0.24523608173642839
20190328,5,352,-0.24523608173642839
20190328,9,305,-0.24523608173642839
20190328,5,154,-0.24523608173642839
20190328,5,250,-0.24523608173642839
20190328,5,318,-0.24523608173642839
20190328,9,204,-0.24523608173642839
20190328,5,250,-0.24523608173642839
20190328,5,250,-0.24523608173642839
20190328,5,272,-0.24523608173642839
20190328,14,477,-0.24523608173642839
20190328,5,204,-0.24523608173642839
20190328,5,204,-0.24523608173642839
20190328,9,227,-0.24523608173642839
20190328,5,3,-0.24523608173642839
20190328,5,3,-0.24523608173642839
20190328,5,3,-0.24523608173642839
20190328,5,8,-0.24523608173642839
20190328,5,3,-0.24523608173642839
20190328,5,16,-0.24523608173642839
20190328,5,379,-0.24523608173642839
20190328,5,14,-0.24523608173642839
20190328,5,815,-0.24523608173642839
20190328,5,379,-0.24523608173642839
20190328,5,189,-0.24523608173642839
20190328,11,514,-0.24523608173642839
20190328,5,65,-0.24523608173642839
20190328,11,119,-0.24523608173642839
20190328,27,1882,-0.24523608173642839
20190328,5,325,-0.24523608173642839
20190328,5,633,-0.24523608173642839
20190328,11,453,-0.24523608173642839
20190328,11,649,-0.24523608173642839
20190328,11,94,-0.24523608173642839
20190328,5,32,-0.24523608173642839
20190328,16,144,-0.24523608173642839
20190328,5,633,-0.24523608173642839
20190328,5,81,-0.24523608173642839
20190328,5,108,-0.24523608173642839
20190328,5,352,-0.24523608173642839
20190328,11,595,-0.24523608173642839
20190328,5,216,-0.24523608173642839
20190328,5,189,-0.24523608173642839
20190328,5,27,-0.24523608173642839
20190328,5,54,-0.24523608173642839
20190328,5,27,-0.24523608173642839
20190328,5,108,-0.24523608173642839
20190328,11,461,-0.24523608173642839
20190328,5,162,-0.24523608173642839
20190328,5,56,-0.24523608173642839
20190328,11,189,-0.24523608173642839
20190328,11,433,-0.24523608173642839
20190328,5,271,-0.24523608173642839
20190328,5,216,-0.24523608173642839
20190328,11,107,-0.24523608173642839
20190328,32,1068,-0.24523608173642839
20190328,5,135,-0.24523608173642839
20190328,5,243,-0.24523608173642839
20190328,16,676,-0.24523608173642839
20190328,27,1515,-0.24523608173642839
20190328,11,514,-0.24523608173642839
20190328,5,216,-0.24523608173642839
20190328,11,514,-0.24523608173642839
20190328,5,96,-0.24523608173642839
20190328,5,136,-0.24523608173642839
20190328,5,136,-0.24523608173642839
20190328,5,91,-0.24523608173642839
20190328,5,182,-0.24523608173642839
20190328,5,250,-0.24523608173642839
20190328,14,799,-0.24523608173642839
20190328,5,295,-0.24523608173642839
20190328,5,254,-0.24523608173642839
20190328,9,554,-0.24523608173642839
20190328,5,254,-0.24523608173642839
20190328,9,363,-0.24523608173642839
20190328,5,182,-0.24523608173642839
20190328,5,91,-0.24523608173642839
20190328,5,91,-0.24523608173642839
20190328,5,159,-0.24523608173642839
20190328,5,91,-0.24523608173642839
20190328,5,136,-0.24523608173642839
20190328,5,136,-0.24523608173642839
20190328,5,136,-0.24523608173642839
20190328,9,409,-0.24523608173642839
20190328,5,136,-0.24523608173642839
20190328,18,840,-0.24523608173642839
20190328,14,409,-0.24523608173642839
20190328,5,204,-0.24523608173642839
20190328,9,227,-0.24523608173642839
20190328,5,68,-0.24523608173642839
20190328,27,885,-0.24523608173642839
20190328,45,1317,-0.24523608173642839
20190328,5,295,-0.24523608173642839
20190328,9,386,-0.24523608173642839
20190328,23,749,-0.24523608173642839
20190328,14,545,-0.24523608173642839
20190328,14,431,-0.24523608173642839
20190329,5,216,-0.24523608173642839
20190329,5,189,-0.24523608173642839
20190329,11,298,-0.24523608173642839
20190329,5,216,-0.24523608173642839
20190329,11,541,-0.24523608173642839
20190329,22,1244,-0.24523608173642839
20190329,32,1839,-0.24523608173642839
20190329,5,379,-0.24523608173642839
20190329,5,579,-0.24523608173642839
20190329,5,433,-0.24523608173642839
20190329,11,144,-0.24523608173642839
20190329,5,19,-0.24523608173642839
20190329,16,2770,-0.24523608173642839
20190329,11,3993,-0.24523608173642839
20190329,5,1095,-0.24523608173642839
20190329,27,947,-0.24523608173642839
20190329,16,1028,-0.24523608173642839
20190329,11,257,-0.24523608173642839
20190329,16,544,-0.24523608173642839
20190329,5,54,-0.24523608173642839
20190329,11,1082,-0.24523608173642839
20190329,5,4,-0.24523608173642839
20190329,27,1055,-0.24523608173642839
20190329,38,1745,-0.24523608173642839
20190329,16,1969,-0.24523608173642839
20190329,32,1301,-0.24523608173642839
20190329,11,51,-0.24523608173642839
20190329,5,6,-0.24523608173642839
20190329,5,812,-0.24523608173642839
20190329,5,649,-0.24523608173642839
20190329,5,298,-0.24523608173642839
20190329,5,914,-0.24523608173642839
20190329,18,643,-0.24523608173642839
20190329,27,569,-0.24523608173642839
20190329,50,7541,-0.24523608173642839
20190329,50,2219,-0.24523608173642839
20190329,54,3443,-0.24523608173642839
20190329,23,398,-0.24523608173642839
20190329,18,4897,-0.24523608173642839
20190329,32,2419,-0.24523608173642839
20190329,14,33061,-0.24523608173642839
20190329,23,13052,-0.24523608173642839
20190329,5,1099,-0.24523608173642839
20190329,36,1184,-0.24523608173642839
20190329,50,3682,-0.24523608173642839
20190329,91,5000,-0.24523608173642839
20190329,68,8463,-0.24523608173642839
20190329,95,29388,-0.24523608173642839
20190329,50,3026,-0.24523608173642839
20190329,27,649,-0.24523608173642839
20190329,54,17854,-0.24523608173642839
20190329,100,73872,-0.24523608173642839
20190329,14,263,-0.24523608173642839
20190329,9,1022,-0.24523608173642839
20190329,23,2613,-0.24523608173642839
20190329,9,439,-0.24523608173642839
20190329,5,22,-0.24523608173642839
20190329,14,476,-0.24523608173642839
20190329,27,1821,-0.24523608173642839
20190329,9,1121,-0.24523608173642839
20190329,5,37,-0.24523608173642839
20190329,18,246,-0.24523608173642839
20190329,5,46,-0.24523608173642839
20190329,5,94,-0.24523608173642839
20190329,14,204,-0.24523608173642839
20190329,27,358,-0.24523608173642839
20190329,23,2523,-0.24523608173642839
20190329,18,2819,-0.24523608173642839
20190329,5,136,-0.24523608173642839
20190329,14,937,-0.24523608173642839
20190329,18,2326,-0.24523608173642839
20190329,14,954,-0.24523608173642839
20190329,9,717,-0.24523608173642839
20190329,9,159,-0.24523608173642839
20190329,18,262,-0.24523608173642839
20190329,18,62,-0.24523608173642839
