"","DATE","PN","CN","COVID"
"672",20200416,-0.0652099582884028,461878,10613
"673",20200417,-0.0652099582884027,454150,10635
"674",20200418,-0.0652099582884027,488791,10653
"675",20200419,-0.0652099582884032,338460,10661
"676",20200420,-0.0652099582884027,438163,10674
"677",20200421,-0.0652099582884028,457073,10683
"678",20200422,-0.0652099582884028,454333,10694
"679",20200423,-0.0652099582884028,465750,10702
"680",20200424,-0.0652099582884027,509627,10708
"681",20200425,-0.0652099582884027,490810,10718
"682",20200426,-0.0652099582884032,416765,10728
"683",20200427,-0.0652099582884028,461119,10738
"684",20200428,-0.0652099582884028,492121,10752
"685",20200429,-0.0652099582884027,526143,10761
"686",20200430,-0.0652099582884028,478943,10765
"687",20200501,-0.0012370149294535,487923,10774
"688",20200502,-0.0012370149294535,485147,10780
"689",20200503,-0.0012370149294535,415982,10793
"690",20200504,-0.0012370149294535,523540,10801
"691",20200505,-0.0012370149294535,439338,10804
"692",20200506,-0.0012370149294535,490778,10806
"693",20200507,-0.0012370149294535,509075,10810
"694",20200508,-0.00123701492945349,531662,10822
"695",20200509,-0.0012370149294535,442525,10840
"696",20200510,-0.0012370149294535,419292,10874
"697",20200511,-0.0012370149294535,477519,10909
"698",20200512,-0.0012370149294535,487699,10936
"699",20200513,-0.0012370149294535,531445,10962
"700",20200514,-0.00123701492945349,540814,10991
"701",20200515,-0.00123701492945349,525918,11018
"702",20200516,-0.00123701492945349,572337,11037
"703",20200517,-0.0012370149294535,498365,11050
"704",20200518,-0.00123701492945349,496639,11065
"705",20200519,-0.00123701492945349,528017,11078
"706",20200520,-0.00123701492945349,568842,11110
"707",20200521,-0.00123701492945349,582813,11122
"708",20200522,-0.00123701492945349,611589,11142
"709",20200523,-0.00123701492945349,599364,11165
"710",20200524,-0.0012370149294535,480228,11190
"711",20200525,-0.00123701492945349,538739,11206
"712",20200526,-0.00123701492945349,548425,11225
"713",20200527,-0.00123701492945349,576113,11265
"714",20200528,-0.00123701492945349,563771,11344
"715",20200529,-0.00123701492945349,606656,11402
"716",20200530,-0.00123701492945349,583577,11441
"717",20200531,-0.0012370149294535,481626,11468
"718",20190201,0.296004133565082,34368,0
"719",20190202,0.296004133565081,46887,0
"720",20190203,0.296004133565082,42668,0
"721",20190204,0.296004133565082,40252,0
"722",20190205,0.296004133565083,29274,0
"723",20190206,0.296004133565082,39862,0
"724",20190207,0.296004133565082,29376,0
"725",20190208,0.296004133565082,30443,0
"726",20190209,0.296004133565081,42035,0
"727",20190210,0.296004133565082,39259,0
"728",20190211,0.296004133565082,30017,0
"729",20190212,0.296004133565082,30104,0
"730",20190213,0.296004133565082,29065,0
"731",20190214,0.296004133565082,28775,0
"732",20190215,0.296004133565082,30771,0
"733",20190216,0.296004133565081,42617,0
"734",20190217,0.296004133565082,41776,0
"735",20190218,0.296004133565082,28743,0
"736",20190219,0.296004133565082,27944,0
"737",20190220,0.296004133565082,28995,0
"738",20190221,0.296004133565082,28256,0
"739",20190222,0.296004133565082,31079,0
"740",20190223,0.296004133565081,45024,0
"741",20190224,0.296004133565082,44211,0
"742",20190225,0.296004133565082,31604,0
"743",20190226,0.296004133565082,31583,0
"744",20190227,0.296004133565082,31968,0
"745",20190228,0.296004133565081,34022,0
"746",20190301,-0.036042352517446,49758,0
"747",20190302,-0.0360423525174461,51925,0
"748",20190303,-0.0360423525174459,50288,0
"749",20190304,-0.0360423525174458,32554,0
"750",20190305,-0.0360423525174456,27154,0
"751",20190306,-0.0360423525174456,26868,0
"752",20190307,-0.0360423525174457,26986,0
"753",20190308,-0.0360423525174458,31167,0
"754",20190309,-0.0360423525174461,48225,0
"755",20190310,-0.0360423525174459,43804,0
"756",20190311,-0.0360423525174456,26429,0
"757",20190312,-0.0360423525174456,24576,0
"758",20190313,-0.0360423525174455,24808,0
"759",20190314,-0.0360423525174456,25737,0
"760",20190315,-0.0360423525174457,28955,0
"761",20190316,-0.0360423525174461,47276,0
"762",20190317,-0.0360423525174459,43719,0
"763",20190318,-0.0360423525174456,25585,0
"764",20190319,-0.0360423525174456,26230,0
"765",20190320,-0.0360423525174455,23092,0
"766",20190321,-0.0360423525174455,26315,0
"767",20190322,-0.0360423525174458,31015,0
"768",20190323,-0.0360423525174461,43928,0
"769",20190324,-0.0360423525174459,43291,0
"770",20190325,-0.0360423525174457,25807,0
"771",20190326,-0.0360423525174456,24441,0
"772",20190327,-0.0360423525174457,25422,0
"773",20190328,-0.0360423525174457,24981,0
"774",20190329,-0.0360423525174458,30440,0
"775",20190330,-0.0360423525174461,44332,0
"776",20190331,-0.0360423525174458,41674,0
"777",20190401,0.342801077025281,25639,0
"778",20190402,0.342801077025281,24892,0
"779",20190403,0.342801077025281,24711,0
"780",20190404,0.342801077025281,25609,0
"781",20190405,0.342801077025281,30680,0
"782",20190406,0.342801077025282,46250,0
"783",20190407,0.342801077025282,41783,0
"784",20190408,0.342801077025281,24027,0
"785",20190409,0.342801077025281,21193,0
"786",20190410,0.342801077025281,24555,0
"787",20190411,0.342801077025281,26727,0
"788",20190412,0.342801077025282,30856,0
"789",20190413,0.342801077025282,44982,0
"790",20190414,0.342801077025282,41258,0
"791",20190415,0.342801077025281,27334,0
"792",20190416,0.342801077025281,25477,0
"793",20190417,0.342801077025281,26425,0
"794",20190418,0.342801077025281,26277,0
"795",20190419,0.342801077025281,30407,0
"796",20190420,0.342801077025282,44313,0
"797",20190421,0.342801077025282,41072,0
"798",20190422,0.342801077025281,26493,0
"799",20190423,0.342801077025281,24594,0
"800",20190424,0.342801077025281,26849,0
"801",20190425,0.342801077025281,25413,0
"802",20190426,0.342801077025282,31764,0
"803",20190427,0.342801077025282,50047,0
"804",20190428,0.342801077025282,43141,0
"805",20190429,0.342801077025281,25986,0
"806",20190430,0.342801077025282,30462,0
"807",20190501,0.765996132578159,39518,0
"808",20190502,0.765996132578159,31538,0
"809",20190503,0.765996132578159,36179,0
"810",20190504,0.765996132578159,50609,0
"811",20190505,0.765996132578159,53649,0
"812",20190506,0.765996132578159,45152,0
"813",20190507,0.76599613257816,27308,0
"814",20190508,0.76599613257816,25309,0
"815",20190509,0.76599613257816,26863,0
"816",20190510,0.765996132578159,32513,0
"817",20190511,0.765996132578159,49071,0
"818",20190512,0.765996132578159,46834,0
"819",20190513,0.76599613257816,26291,0
"820",20190514,0.76599613257816,26172,0
"821",20190515,0.76599613257816,29346,0
"822",20190516,0.76599613257816,27493,0
"823",20190517,0.765996132578159,32306,0
"824",20190518,0.765996132578159,46255,0
"825",20190519,0.765996132578159,40645,0
"826",20190520,0.76599613257816,27112,0
"827",20190521,0.76599613257816,26642,0
"828",20190522,0.76599613257816,26730,0
"829",20190523,0.76599613257816,26625,0
"830",20190524,0.765996132578159,32977,0
"831",20190525,0.765996132578158,48994,0
"832",20190526,0.765996132578159,45949,0
"833",20190527,0.76599613257816,23912,0
"834",20190528,0.76599613257816,26983,0
"835",20190529,0.76599613257816,26542,0
"836",20190530,0.76599613257816,25960,0
"837",20190531,0.765996132578159,31703,0
"838",20200201,0.770475779260898,42024,0
"839",20200202,0.770475779260899,38700,2
"840",20200203,0.770475779260899,27006,15
"841",20200204,0.7704757792609,26493,0
"842",20200205,0.770475779260899,27073,18
"843",20200206,0.770475779260899,27118,23
"844",20200207,0.770475779260899,31402,24
"845",20200208,0.770475779260898,40518,24
"846",20200209,0.770475779260899,38838,27
"847",20200210,0.770475779260899,31673,27
"848",20200211,0.770475779260899,30895,28
"849",20200212,0.770475779260899,28869,28
"850",20200213,0.770475779260899,31798,28
"851",20200214,0.770475779260898,36209,28
"852",20200215,0.770475779260898,47235,28
"853",20200216,0.770475779260899,40654,29
"854",20200217,0.770475779260899,27475,30
"855",20200218,0.770475779260899,28441,31
"856",20200219,0.7704757792609,26827,51
"857",20200220,0.7704757792609,25543,104
"858",20200221,0.770475779260901,25630,204
"859",20200222,0.770475779260901,30735,433
"860",20200223,0.770475779260901,27838,602
"861",20200224,0.770475779260902,19623,833
"862",20200225,0.770475779260902,18480,893
"863",20200226,0.770475779260902,18390,1261
"864",20200227,0.770475779260902,19309,1766
"865",20200228,0.770475779260902,19169,2337
"866",20200301,0.723110496997833,23121,3736
"867",20200302,0.723110496997833,18953,4212
"868",20200303,0.723110496997833,20162,4812
"869",20200304,0.723110496997833,19307,5328
"870",20200305,0.723110496997833,19503,5766
"871",20200306,0.723110496997833,22406,6284
"872",20200307,0.723110496997833,28015,6767
"873",20200308,0.723110496997833,26943,7134
"874",20200309,0.723110496997833,19875,7382
"875",20200310,0.723110496997833,19242,7513
"876",20200311,0.723110496997833,20807,7755
"877",20200312,0.723110496997833,20561,7869
"878",20200313,0.723110496997833,22632,7979
"879",20200314,0.723110496997833,28241,8086
"880",20200315,0.723110496997833,25201,8162
"881",20200316,0.723110496997833,19468,8236
"882",20200317,0.723110496997833,20203,8320
"883",20200318,0.723110496997833,20552,8413
"884",20200319,0.723110496997833,18459,8565
"885",20200320,0.723110496997833,22357,8652
"886",20200321,0.723110496997833,28530,8799
"887",20200322,0.723110496997833,26416,8897
"888",20200323,0.723110496997833,18809,8961
"889",20200324,0.723110496997833,19109,9037
"890",20200325,0.723110496997833,19451,9137
"891",20200326,0.723110496997833,18109,9241
"892",20200327,0.723110496997833,20944,9332
"893",20200328,0.723110496997833,27640,9478
"894",20200329,0.723110496997833,25753,9583
"895",20200330,0.723110496997833,18835,9661
"896",20200331,0.723110496997833,18794,9786
"897",20200401,0.373626138482771,19518,9887
"898",20200402,0.373626138482772,19337,9976
"899",20200403,0.373626138482772,22233,10062
"900",20200404,0.373626138482773,28969,10156
"901",20200405,0.373626138482772,27170,10237
"902",20200406,0.373626138482771,19986,10284
"903",20200407,0.373626138482771,19158,10331
"904",20200408,0.373626138482772,19452,10384
"905",20200409,0.373626138482772,20064,10423
"906",20200410,0.373626138482773,22588,10450
"907",20200411,0.373626138482775,31222,10480
"908",20200412,0.373626138482772,27611,10512
"909",20200413,0.373626138482772,20149,10537
"910",20200414,0.373626138482773,22423,10564
"911",20200415,0.373626138482774,30748,10591
"912",20200416,0.373626138482773,21451,10613
"913",20200417,0.373626138482772,21656,10635
"914",20200418,0.373626138482776,34156,10653
"915",20200419,0.373626138482772,27200,10661
"916",20200420,0.373626138482772,20382,10674
"917",20200421,0.373626138482772,20527,10683
"918",20200422,0.373626138482773,20538,10694
"919",20200423,0.373626138482773,21063,10702
"920",20200424,0.373626138482774,24645,10708
"921",20200425,0.373626138482776,34473,10718
"922",20200426,0.373626138482775,33848,10728
"923",20200427,0.373626138482772,21096,10738
"924",20200428,0.373626138482774,22594,10752
"925",20200429,0.373626138482775,25983,10761
"926",20200430,0.373626138482776,36703,10765
"927",20200501,0.352702170610428,36770,10774
"928",20200502,0.352702170610428,39502,10780
"929",20200503,0.352702170610428,36020,10793
"930",20200504,0.352702170610428,33056,10801
"931",20200505,0.352702170610428,39465,10804
"932",20200506,0.352702170610428,25782,10806
"933",20200507,0.352702170610428,25560,10810
"934",20200508,0.352702170610428,26837,10822
"935",20200509,0.352702170610428,34506,10840
"936",20200510,0.352702170610428,38190,10874
"937",20200511,0.352702170610428,24174,10909
"938",20200512,0.352702170610428,22700,10936
"939",20200513,0.352702170610428,25591,10962
"940",20200514,0.352702170610428,25914,10991
"941",20200515,0.352702170610428,27246,11018
"942",20200516,0.352702170610428,48618,11037
"943",20200517,0.352702170610428,48896,11050
"944",20200518,0.352702170610428,25378,11065
"945",20200519,0.352702170610428,27814,11078
"946",20200520,0.352702170610428,28824,11110
"947",20200521,0.352702170610428,28757,11122
"948",20200522,0.352702170610428,30326,11142
"949",20200523,0.352702170610428,46669,11165
"950",20200524,0.352702170610428,42585,11190
"951",20200525,0.352702170610428,27120,11206
"952",20200526,0.352702170610428,25084,11225
"953",20200527,0.352702170610428,25762,11265
"954",20200528,0.352702170610428,24952,11344
"955",20200529,0.352702170610428,29285,11402
"956",20200530,0.352702170610428,43606,11441
"957",20200531,0.352702170610428,40332,11468
"958",20190201,0.0410134792327881,106632,0
"959",20190202,0.0410134792327881,73409,0
"960",20190203,0.0410134792327881,13496,0
"961",20190204,0.0410134792327881,16828,0
"962",20190205,0.0410134792327881,5317,0
"963",20190206,0.0410134792327881,14718,0
"964",20190207,0.0410134792327881,113612,0
"965",20190208,0.0410134792327881,100815,0
"966",20190209,0.0410134792327881,67490,0
"967",20190210,0.0410134792327881,9334,0
"968",20190211,0.0410134792327881,110712,0
"969",20190212,0.0410134792327881,94232,0
"970",20190213,0.0410134792327881,87764,0
"971",20190214,0.0410134792327881,89314,0
"972",20190215,0.0410134792327881,92426,0
"973",20190216,0.0410134792327881,64011,0
"974",20190217,0.0410134792327881,11135,0
"975",20190218,0.0410134792327881,108449,0
"976",20190219,0.0410134792327881,85984,0
"977",20190220,0.0410134792327881,86887,0
"978",20190221,0.0410134792327881,88488,0
"979",20190222,0.0410134792327881,96178,0
"980",20190223,0.0410134792327881,63422,0
"981",20190224,0.0410134792327881,9636,0
"982",20190225,0.0410134792327881,114264,0
"983",20190226,0.0410134792327881,99642,0
"984",20190227,0.0410134792327881,95988,0
"985",20190228,0.0410134792327881,100030,0
"986",20190301,-0.0163763165473938,19032,0
"987",20190302,-0.0163763165473938,68977,0
"988",20190303,-0.0163763165473938,11259,0
"989",20190304,-0.0163763165473938,111289,0
"990",20190305,-0.0163763165473938,95048,0
"991",20190306,-0.0163763165473938,85840,0
"992",20190307,-0.0163763165473938,85074,0
"993",20190308,-0.0163763165473938,94620,0
"994",20190309,-0.0163763165473938,67366,0
"995",20190310,-0.0163763165473938,9953,0
"996",20190311,-0.0163763165473938,107990,0
"997",20190312,-0.0163763165473938,89630,0
"998",20190313,-0.0163763165473938,86279,0
"999",20190314,-0.0163763165473938,85262,0
"1000",20190315,-0.0163763165473938,92064,0
"1001",20190316,-0.0163763165473938,67881,0
"1002",20190317,-0.0163763165473938,11738,0
"1003",20190318,-0.0163763165473938,112948,0
"1004",20190319,-0.0163763165473938,94548,0
"1005",20190320,-0.0163763165473938,87051,0
"1006",20190321,-0.0163763165473938,88408,0
"1007",20190322,-0.0163763165473938,99268,0
"1008",20190323,-0.0163763165473938,71084,0
"1009",20190324,-0.0163763165473938,11969,0
"1010",20190325,-0.0163763165473938,118998,0
"1011",20190326,-0.0163763165473938,100874,0
"1012",20190327,-0.0163763165473938,96578,0
"1013",20190328,-0.0163763165473938,95321,0
"1014",20190329,-0.0163763165473938,100652,0
"1015",20190330,-0.0163763165473938,71646,0
"1016",20190331,-0.0163763165473938,14667,0
"1017",20190401,0.26697692871094,115665,0
"1018",20190402,0.26697692871094,96924,0
"1019",20190403,0.26697692871094,92126,0
"1020",20190404,0.26697692871094,93833,0
"1021",20190405,0.26697692871094,100291,0
"1022",20190406,0.26697692871094,70556,0
"1023",20190407,0.266976928710934,13605,0
"1024",20190408,0.26697692871094,119140,0
"1025",20190409,0.26697692871094,96314,0
"1026",20190410,0.26697692871094,92346,0
"1027",20190411,0.26697692871094,92442,0
"1028",20190412,0.26697692871094,102475,0
"1029",20190413,0.26697692871094,71979,0
"1030",20190414,0.266976928710934,12519,0
"1031",20190415,0.26697692871094,123006,0
"1032",20190416,0.26697692871094,101343,0
"1033",20190417,0.26697692871094,95982,0
"1034",20190418,0.26697692871094,93225,0
"1035",20190419,0.26697692871094,102046,0
"1036",20190420,0.26697692871094,71081,0
"1037",20190421,0.266976928710934,13171,0
"1038",20190422,0.26697692871094,120875,0
"1039",20190423,0.26697692871094,102168,0
"1040",20190424,0.26697692871094,99397,0
"1041",20190425,0.26697692871094,93333,0
"1042",20190426,0.26697692871094,100323,0
"1043",20190427,0.26697692871094,69265,0
"1044",20190428,0.266976928710934,10892,0
"1045",20190429,0.26697692871094,119829,0
"1046",20190430,0.26697692871094,105652,0
"1047",20190501,0.176811254024502,71603,0
"1048",20190502,0.176811254024502,99294,0
"1049",20190503,0.176811254024502,107992,0
"1050",20190504,0.176811254024502,69291,0
"1051",20190505,0.176811254024504,12547,0
"1052",20190506,0.176811254024502,40313,0
"1053",20190507,0.176811254024502,119893,0
"1054",20190508,0.176811254024502,97031,0
"1055",20190509,0.176811254024502,93499,0
"1056",20190510,0.176811254024502,101196,0
"1057",20190511,0.176811254024502,73667,0
"1058",20190512,0.176811254024504,14386,0
"1059",20190513,0.176811254024502,115756,0
"1060",20190514,0.176811254024502,97514,0
"1061",20190515,0.176811254024502,93850,0
"1062",20190516,0.176811254024502,89821,0
"1063",20190517,0.176811254024502,98345,0
"1064",20190518,0.176811254024502,67342,0
"1065",20190519,0.176811254024504,10642,0
"1066",20190520,0.176811254024502,112016,0
"1067",20190521,0.176811254024502,95383,0
"1068",20190522,0.176811254024502,91499,0
"1069",20190523,0.176811254024502,89664,0
"1070",20190524,0.176811254024502,98210,0
"1071",20190525,0.176811254024502,66455,0
"1072",20190526,0.176811254024504,11077,0
"1073",20190527,0.176811254024502,107586,0
"1074",20190528,0.176811254024502,100003,0
"1075",20190529,0.176811254024502,92292,0
"1076",20190530,0.176811254024502,91537,0
"1077",20190531,0.176811254024502,96891,0
"1078",20200201,-0.54629235714674,73058,0
"1079",20200202,-0.54629235714674,13408,2
"1080",20200203,-0.54629235714674,118467,15
"1081",20200204,-0.54629235714674,96910,0
"1082",20200205,-0.54629235714674,88287,18
"1083",20200206,-0.54629235714674,86467,23
"1084",20200207,-0.54629235714674,96953,24
"1085",20200208,-0.54629235714674,65780,24
"1086",20200209,-0.54629235714674,9393,27
"1087",20200210,-0.54629235714674,108729,27
"1088",20200211,-0.54629235714674,92409,28
"1089",20200212,-0.54629235714674,80042,28
"1090",20200213,-0.54629235714674,85061,28
"1091",20200214,-0.54629235714674,93359,28
"1092",20200215,-0.54629235714674,62544,28
"1093",20200216,-0.54629235714674,9511,29
"1094",20200217,-0.54629235714674,100163,30
"1095",20200218,-0.54629235714674,91143,31
"1096",20200219,-0.54629235714674,85590,51
"1097",20200220,-0.54629235714674,84459,104
"1098",20200221,-0.54629235714674,90478,204
"1099",20200222,-0.54629235714674,55078,433
"1100",20200223,-0.54629235714674,8409,602
"1101",20200224,-0.54629235714674,103611,833
"1102",20200225,-0.54629235714674,77238,893
"1103",20200226,-0.54629235714674,75619,1261
"1104",20200227,-0.54629235714674,71063,1766
"1105",20200228,-0.54629235714674,70218,2337
"1106",20200301,-0.0759248534838355,8691,3736
"1107",20200302,-0.0759248534838367,89662,4212
"1108",20200303,-0.0759248534838367,70570,4812
"1109",20200304,-0.0759248534838365,65247,5328
"1110",20200305,-0.0759248534838366,67702,5766
"1111",20200306,-0.0759248534838367,82418,6284
"1112",20200307,-0.0759248534838365,55741,6767
"1113",20200308,-0.0759248534838355,8211,7134
"1114",20200309,-0.0759248534838368,95875,7382
"1115",20200310,-0.0759248534838367,78524,7513
"1116",20200311,-0.0759248534838368,84975,7755
"1117",20200312,-0.0759248534838367,81948,7869
"1118",20200313,-0.0759248534838368,88297,7979
"1119",20200314,-0.0759248534838367,70452,8086
"1120",20200315,-0.0759248534838352,11165,8162
"1121",20200316,-0.0759248534838369,99264,8236
"1122",20200317,-0.0759248534838368,87265,8320
"1123",20200318,-0.0759248534838367,85562,8413
"1124",20200319,-0.0759248534838368,81808,8565
"1125",20200320,-0.0759248534838368,92387,8652
"1126",20200321,-0.0759248534838368,74070,8799
"1127",20200322,-0.0759248534838352,12556,8897
"1128",20200323,-0.0759248534838368,104047,8961
"1129",20200324,-0.0759248534838368,92934,9037
"1130",20200325,-0.0759248534838368,89073,9137
"1131",20200326,-0.0759248534838367,88145,9241
"1132",20200327,-0.0759248534838368,96951,9332
"1133",20200328,-0.0759248534838368,74012,9478
"1134",20200329,-0.0759248534838351,12550,9583
"1135",20200330,-0.0759248534838369,108378,9661
"1136",20200331,-0.0759248534838368,94713,9786
"1137",20200401,-0.188862757249317,87690,9887
"1138",20200402,-0.188862757249317,87565,9976
"1139",20200403,-0.188862757249317,95018,10062
"1140",20200404,-0.188862757249317,76115,10156
"1141",20200405,-0.188862757249312,12287,10237
"1142",20200406,-0.188862757249318,106142,10284
"1143",20200407,-0.188862757249317,94120,10331
"1144",20200408,-0.188862757249317,89865,10384
"1145",20200409,-0.188862757249317,87221,10423
"1146",20200410,-0.188862757249317,96588,10450
"1147",20200411,-0.188862757249317,80157,10480
"1148",20200412,-0.188862757249311,10951,10512
"1149",20200413,-0.188862757249317,108245,10537
"1150",20200414,-0.188862757249317,97811,10564
"1151",20200415,-0.188862757249317,47559,10591
"1152",20200416,-0.188862757249317,92867,10613
"1153",20200417,-0.188862757249317,89835,10635
"1154",20200418,-0.188862757249317,78946,10653
"1155",20200419,-0.188862757249311,11068,10661
"1156",20200420,-0.188862757249317,106417,10674
"1157",20200421,-0.188862757249317,93843,10683
"1158",20200422,-0.188862757249317,85826,10694
"1159",20200423,-0.188862757249317,88547,10702
"1160",20200424,-0.188862757249317,98966,10708
"1161",20200425,-0.188862757249317,83821,10718
"1162",20200426,-0.188862757249311,12140,10728
"1163",20200427,-0.188862757249317,118007,10738
"1164",20200428,-0.188862757249317,107173,10752
"1165",20200429,-0.188862757249317,105358,10761
"1166",20200430,-0.188862757249316,27063,10765
"1167",20200501,-0.293069922924038,75959,10774
"1168",20200502,-0.293069922924038,76041,10780
"1169",20200503,-0.293069922924045,12888,10793
"1170",20200504,-0.293069922924037,122174,10801
"1171",20200505,-0.293069922924043,22939,10804
"1172",20200506,-0.293069922924037,107803,10806
"1173",20200507,-0.293069922924038,98155,10810
"1174",20200508,-0.293069922924037,100474,10822
"1175",20200509,-0.293069922924037,83159,10840
"1176",20200510,-0.293069922924045,14420,10874
"1177",20200511,-0.293069922924037,118326,10909
"1178",20200512,-0.293069922924037,100102,10936
"1179",20200513,-0.293069922924038,101064,10962
"1180",20200514,-0.293069922924038,96032,10991
"1181",20200515,-0.293069922924038,98234,11018
"1182",20200516,-0.293069922924037,97607,11037
"1183",20200517,-0.293069922924046,17759,11050
"1184",20200518,-0.293069922924037,118875,11065
"1185",20200519,-0.293069922924037,107054,11078
"1186",20200520,-0.293069922924037,104362,11110
"1187",20200521,-0.293069922924037,102251,11122
"1188",20200522,-0.293069922924037,110488,11142
"1189",20200523,-0.293069922924037,94758,11165
"1190",20200524,-0.293069922924045,14916,11190
"1191",20200525,-0.293069922924037,129658,11206
"1192",20200526,-0.293069922924037,111236,11225
"1193",20200527,-0.293069922924038,106671,11265
"1194",20200528,-0.293069922924037,102267,11344
"1195",20200529,-0.293069922924037,109747,11402
"1196",20200530,-0.293069922924038,88216,11441
"1197",20200531,-0.293069922924045,15404,11468
"1198",20190201,0.0242919921875,24296,0
"1199",20190202,0.0242919921875,30749,0
"1200",20190203,0.0242919921875,22024,0
"1201",20190204,0.0242919921875,18502,0
"1202",20190205,0.0242919921875,7404,0
"1203",20190206,0.0242919921875,18803,0
"1204",20190207,0.0242919921875,23496,0
"1205",20190208,0.0242919921875,22951,0
"1206",20190209,0.0242919921875,30023,0
"1207",20190210,0.0242919921875,23831,0
"1208",20190211,0.0242919921875,19779,0
"1209",20190212,0.0242919921875,19065,0
"1210",20190213,0.0242919921875,22664,0
"1211",20190214,0.0242919921875,21998,0
"1212",20190215,0.0242919921875,21605,0
"1213",20190216,0.0242919921875,29880,0
"1214",20190217,0.0242919921875,22252,0
"1215",20190218,0.0242919921875,17873,0
"1216",20190219,0.0242919921875,15735,0
"1217",20190220,0.0242919921875,18509,0
"1218",20190221,0.0242919921875,19986,0
"1219",20190222,0.0242919921875,21662,0
"1220",20190223,0.0242919921875,28953,0
"1221",20190224,0.0242919921875,23607,0
"1222",20190225,0.0242919921875,20297,0
"1223",20190226,0.0242919921875,19716,0
"1224",20190227,0.0242919921875,19939,0
"1225",20190228,0.0242919921875,22684,0
"1226",20190301,-0.254643653120318,29313,0
"1227",20190302,-0.254643653120318,31913,0
"1228",20190303,-0.254643653120318,26990,0
"1229",20190304,-0.254643653120318,19610,0
"1230",20190305,-0.254643653120318,17921,0
"1231",20190306,-0.254643653120318,18106,0
"1232",20190307,-0.254643653120318,19736,0
"1233",20190308,-0.254643653120318,21867,0
"1234",20190309,-0.254643653120318,30168,0
"1235",20190310,-0.254643653120318,24114,0
"1236",20190311,-0.254643653120318,18290,0
"1237",20190312,-0.254643653120318,16916,0
"1238",20190313,-0.254643653120318,18591,0
"1239",20190314,-0.254643653120318,19641,0
"1240",20190315,-0.254643653120318,19938,0
"1241",20190316,-0.254643653120318,30805,0
"1242",20190317,-0.254643653120318,23688,0
"1243",20190318,-0.254643653120318,17893,0
"1244",20190319,-0.254643653120318,16899,0
"1245",20190320,-0.254643653120318,16169,0
"1246",20190321,-0.254643653120318,18111,0
"1247",20190322,-0.254643653120318,20569,0
"1248",20190323,-0.254643653120318,28381,0
"1249",20190324,-0.254643653120318,24789,0
"1250",20190325,-0.254643653120318,17752,0
"1251",20190326,-0.254643653120318,18000,0
"1252",20190327,-0.254643653120318,17069,0
"1253",20190328,-0.254643653120318,17719,0
"1254",20190329,-0.254643653120318,20176,0
"1255",20190330,-0.254643653120318,28504,0
"1256",20190331,-0.254643653120318,23719,0
"1257",20190401,-0.255605697631836,19332,0
"1258",20190402,-0.255605697631836,17435,0
"1259",20190403,-0.255605697631836,19156,0
"1260",20190404,-0.255605697631836,20035,0
"1261",20190405,-0.255605697631836,21753,0
"1262",20190406,-0.255605697631836,28757,0
"1263",20190407,-0.255605697631836,23101,0
"1264",20190408,-0.255605697631836,18835,0
"1265",20190409,-0.255605697631836,15449,0
"1266",20190410,-0.255605697631836,18308,0
"1267",20190411,-0.255605697631836,21009,0
"1268",20190412,-0.255605697631836,23932,0
"1269",20190413,-0.255605697631836,30701,0
"1270",20190414,-0.255605697631836,22961,0
"1271",20190415,-0.255605697631836,18588,0
"1272",20190416,-0.255605697631836,17748,0
"1273",20190417,-0.255605697631836,18394,0
"1274",20190418,-0.255605697631836,17481,0
"1275",20190419,-0.255605697631836,20131,0
"1276",20190420,-0.255605697631836,27731,0
"1277",20190421,-0.255605697631836,22211,0
"1278",20190422,-0.255605697631836,17547,0
"1279",20190423,-0.255605697631836,15309,0
"1280",20190424,-0.255605697631836,18584,0
"1281",20190425,-0.255605697631836,16583,0
"1282",20190426,-0.255605697631836,19942,0
"1283",20190427,-0.255605697631836,29477,0
"1284",20190428,-0.255605697631836,22179,0
"1285",20190429,-0.255605697631836,16406,0
"1286",20190430,-0.255605697631836,18095,0
"1287",20190501,0.43111339956522,25008,0
"1288",20190502,0.43111339956522,19670,0
"1289",20190503,0.43111339956522,22862,0
"1290",20190504,0.43111339956522,26438,0
"1291",20190505,0.43111339956522,20488,0
"1292",20190506,0.43111339956522,22820,0
"1293",20190507,0.43111339956522,17614,0
"1294",20190508,0.43111339956522,19240,0
"1295",20190509,0.43111339956522,19613,0
"1296",20190510,0.43111339956522,22917,0
"1297",20190511,0.43111339956522,29485,0
"1298",20190512,0.43111339956522,22452,0
"1299",20190513,0.43111339956522,17837,0
"1300",20190514,0.43111339956522,17314,0
"1301",20190515,0.43111339956522,21049,0
"1302",20190516,0.43111339956522,19608,0
"1303",20190517,0.43111339956522,22368,0
"1304",20190518,0.43111339956522,28840,0
"1305",20190519,0.43111339956522,19675,0
"1306",20190520,0.43111339956522,16958,0
"1307",20190521,0.43111339956522,16314,0
"1308",20190522,0.43111339956522,17320,0
"1309",20190523,0.43111339956522,18006,0
"1310",20190524,0.43111339956522,21375,0
"1311",20190525,0.43111339956522,27839,0
"1312",20190526,0.43111339956522,22094,0
"1313",20190527,0.43111339956522,15987,0
"1314",20190528,0.43111339956522,16878,0
"1315",20190529,0.43111339956522,17315,0
"1316",20190530,0.43111339956522,17098,0
"1317",20190531,0.43111339956522,19886,0
"1318",20200201,-0.509349465370178,20967,0
"1319",20200202,-0.509349465370178,16227,2
